Loan_ID,Gender,Marital_Status,Dependents,Education,Employment_Status,Job_Tenure,Industry,Applicant_Annual_Income,CoApplicant_Annual_Income,Other_Income,Monthly_Debt_Obligations,Credit_Tier,Credit_Score,Bankruptcy_History,Late_Payments_2yr,Credit_Utilization_Pct,Loan_Type,Loan_Purpose,Loan_Amount_K,Loan_Term_Months,Down_Payment_Pct,Property_Area,Collateral,Loan_Status
NV0001232,Male,Married,1,Bachelor's Degree,Full-time Employee,5-10 years,Technology,23180,15000,0,2500,Fair (580-669),625,None,1,5,Home Purchase,Business Capital,200,480,10.0,Rural,Business Assets,Rejected
NV0001233,Male,Single,2,High School,Retired,6-12 months,Government,156422,0,0,500,Fair (580-669),625,None,0,20,HELOC,Vacation Home,600,360,20.0,Urban,Real Estate,Approved
NV0001234,Male,Single,1,Bachelor's Degree,Part-time Employee,5-10 years,Other,76869,0,3000,2000,Good (670-739),705,None,3,45,Business Loan,Home Improvement,15,60,25.0,Semiurban,Real Estate,Manual Review
NV0001235,Female,Married,1,Bachelor's Degree,Business Owner,1-2 years,Construction,63773,0,5000,800,Exceptional (800-850),825,None,4,5,Auto Loan,Primary Residence,250,480,20.0,Rural,Business Assets,Approved
NV0001236,Male,Single,0,Bachelor's Degree,Full-time Employee,2-5 years,Technology,25321,0,0,3000,Poor (500-579),540,Discharged 2-7 years ago,0,65,Business Loan,Primary Residence,40,120,20.0,Semiurban,Real Estate,Rejected
NV0001237,Female,Single,2,Bachelor's Degree,Full-time Employee,2-5 years,Other,67416,0,0,500,Good (670-739),705,None,0,5,Auto Loan,Primary Residence,20,360,25.0,Semiurban,None (Unsecured),Approved
NV0001238,Male,Divorced,2,Master's Degree,Full-time Employee,10+ years,Government,52876,0,0,5000,Very Good (740-799),770,None,1,45,Auto Loan,Primary Residence,75,360,10.0,Suburban,Vehicle,Rejected
NV0001239,Prefer not to say,Married,0,Bachelor's Degree,Part-time Employee,2-5 years,Education,43198,0,0,1000,Good (670-739),705,Discharged 2-7 years ago,1,45,Home Purchase,Investment Property,15,240,20.0,Urban,Real Estate,Approved
NV0001240,Male,Married,0,Bachelor's Degree,Independent Contractor,1-2 years,Manufacturing,105850,15000,8000,500,Good (670-739),705,None,3,20,Home Purchase,Major Purchase,75,180,20.0,Urban,Investment Portfolio,Approved
NV0001241,Female,Married,4,Master's Degree,Full-time Employee,1-2 years,Legal,26495,28000,8000,800,Very Good (740-799),770,None,0,45,Debt Consolidation,Major Purchase,10,180,25.0,Rural,Real Estate,Approved
NV0001242,Female,Married,1,Master's Degree,Independent Contractor,10+ years,Retail,84617,15000,5000,500,Fair (580-669),625,None,0,45,Business Loan,Vacation Home,150,360,20.0,Suburban,Real Estate,Approved
NV0001243,Female,Married,1,High School,Independent Contractor,1-2 years,Construction,118063,42000,3000,0,Very Good (740-799),770,None,1,65,Home Purchase,Vacation Home,75,360,25.0,Suburban,Investment Portfolio,Approved
NV0001244,Female,Married,3,Bachelor's Degree,Business Owner,2-5 years,Retail,153627,42000,5000,0,Exceptional (800-850),825,None,2,20,Personal Loan,Business Capital,50,360,5.0,Rural,Real Estate,Approved
NV0001245,Female,Married,2,Associate Degree,Part-time Employee,1-2 years,Healthcare,100037,58000,0,500,Very Good (740-799),770,None,2,45,Auto Loan,Business Capital,25,120,20.0,Suburban,Real Estate,Approved
NV0001246,Female,Single,1,High School,Retired,5-10 years,Education,41050,0,0,800,Fair (580-669),625,Discharged 7+ years ago,4,45,Home Purchase,Vacation Home,40,360,20.0,Rural,Business Assets,Rejected
NV0001247,Male,Married,2,Bachelor's Degree,Part-time Employee,2-5 years,Healthcare,75285,42000,0,500,Very Poor (300-499),420,None,0,20,Personal Loan,Home Improvement,25,360,20.0,Urban,Business Assets,Rejected
NV0001248,Male,Married,3,Master's Degree,Part-time Employee,2-5 years,Government,30913,42000,5000,0,Fair (580-669),625,None,2,65,Debt Consolidation,Medical,150,360,20.0,Rural,Vehicle,Approved
NV0001249,Non-binary,Domestic Partnership,1,High School,Full-time Employee,2-5 years,Government,26901,80000,0,1000,Very Poor (300-499),420,None,0,5,Home Refinance,Investment Property,25,360,0.0,Urban,Vehicle,Rejected
NV0001250,Female,Married,1,Master's Degree,Full-time Employee,10+ years,Finance,78040,15000,0,0,Exceptional (800-850),825,None,0,20,Auto Loan,Medical,100,240,5.0,Urban,Investment Portfolio,Approved
NV0001251,Female,Married,1,Master's Degree,Full-time Employee,2-5 years,Government,123378,15000,0,200,Exceptional (800-850),825,Discharged 7+ years ago,0,20,Business Loan,Vacation Home,30,360,10.0,Semiurban,Vehicle,Approved
NV0001252,Male,Single,4,Master's Degree,Independent Contractor,5-10 years,Technology,23025,0,3000,0,Good (670-739),705,Discharged 2-7 years ago,2,5,Home Refinance,Business Capital,100,360,25.0,Urban,Vehicle,Manual Review
NV0001253,Male,Married,2,Associate Degree,Full-time Employee,10+ years,Technology,25877,28000,8000,1000,Very Good (740-799),770,None,4,65,Home Refinance,Business Capital,75,360,25.0,Urban,None (Unsecured),Manual Review
NV0001254,Male,Single,0,Master's Degree,Full-time Employee,10+ years,Legal,64100,0,0,0,Fair (580-669),625,Discharged 2-7 years ago,0,45,Home Purchase,Vacation Home,50,360,3.5,Urban,Real Estate,Approved
NV0001255,Female,Married,3,Bachelor's Degree,Freelancer,2-5 years,Manufacturing,29968,15000,3000,200,Good (670-739),705,None,0,20,Home Purchase,Primary Residence,150,240,30.0,Urban,Vehicle,Approved
NV0001256,Male,Single,1,Bachelor's Degree,Full-time Employee,10+ years,Retail,85997,0,0,800,Very Poor (300-499),420,None,2,45,Auto Loan,Business Capital,50,360,5.0,Urban,None (Unsecured),Rejected
NV0001257,Male,Married,0,High School,Full-time Employee,<6 months,Manufacturing,33420,80000,5000,200,Very Good (740-799),770,None,1,20,Home Purchase,Medical,250,240,10.0,Semiurban,Investment Portfolio,Approved
NV0001258,Male,Single,1,High School,Full-time Employee,2-5 years,Manufacturing,25904,0,0,800,Good (670-739),705,None,3,20,Personal Loan,Business Capital,150,360,5.0,Rural,None (Unsecured),Rejected
NV0001259,Male,Married,1,Master's Degree,Freelancer,10+ years,Technology,69761,58000,0,500,Good (670-739),705,Discharged 7+ years ago,0,5,Personal Loan,Primary Residence,75,120,25.0,Suburban,Real Estate,Approved
NV0001260,Female,Divorced,3,Bachelor's Degree,Full-time Employee,1-2 years,Retail,157631,0,0,3000,Very Good (740-799),770,None,0,20,Home Refinance,Business Capital,300,180,20.0,Suburban,Real Estate,Approved
NV0001261,Male,Single,0,Associate Degree,Part-time Employee,1-2 years,Legal,82797,0,0,2500,Good (670-739),705,None,0,5,Home Refinance,Medical,250,360,10.0,Semiurban,None (Unsecured),Approved
NV0001262,Female,Married,2,Associate Degree,Self-Employed,2-5 years,Education,119124,58000,5000,10000,Good (670-739),705,None,0,45,HELOC,Medical,75,180,20.0,Rural,Real Estate,Rejected
NV0001263,Male,Married,1,Bachelor's Degree,Independent Contractor,5-10 years,Finance,43324,80000,12000,1000,Good (670-739),705,None,0,20,Home Refinance,Primary Residence,15,360,5.0,Urban,Investment Portfolio,Approved
NV0001264,Male,Single,0,High School,Independent Contractor,2-5 years,Technology,147560,0,0,1000,Very Good (740-799),770,None,0,20,Personal Loan,Vacation Home,75,480,10.0,Urban,Real Estate,Approved
NV0001265,Male,Married,4,Master's Degree,Freelancer,5-10 years,Healthcare,48890,15000,0,5000,Exceptional (800-850),825,None,0,20,Home Refinance,Primary Residence,40,360,10.0,Rural,Business Assets,Rejected
NV0001266,Male,Single,1,High School,Full-time Employee,10+ years,Finance,123505,0,3000,500,Good (670-739),705,None,0,5,Business Loan,Vacation Home,75,180,5.0,Rural,Vehicle,Approved
NV0001267,Male,Married,0,Associate Degree,Full-time Employee,5-10 years,Education,59925,80000,0,1000,Very Good (740-799),770,None,3,65,Personal Loan,Medical,100,240,25.0,Suburban,Real Estate,Approved
NV0001268,Male,Married,1,Bachelor's Degree,Full-time Employee,1-2 years,Government,41744,0,0,500,Exceptional (800-850),825,None,0,5,Auto Loan,Home Improvement,100,360,20.0,Rural,Vehicle,Approved
NV0001269,Female,Married,3,Bachelor's Degree,Full-time Employee,10+ years,Manufacturing,42153,15000,0,1000,Very Good (740-799),770,None,0,65,HELOC,Home Improvement,150,240,5.0,Urban,Investment Portfolio,Approved
NV0001270,Male,Married,0,Bachelor's Degree,Full-time Employee,1-2 years,Construction,66264,28000,8000,0,Very Good (740-799),770,None,2,20,Auto Loan,Debt Consolidation,150,360,5.0,Suburban,Real Estate,Approved
NV0001271,Female,Single,0,Bachelor's Degree,Full-time Employee,1-2 years,Legal,23401,0,5000,2500,Very Good (740-799),770,None,1,45,Personal Loan,Business Capital,20,360,0.0,Rural,Investment Portfolio,Rejected
NV0001272,Female,Single,0,Doctoral Degree,Self-Employed,6-12 months,Manufacturing,199282,0,5000,7500,Exceptional (800-850),825,None,1,20,Business Loan,Investment Property,25,360,10.0,Suburban,Vehicle,Manual Review
NV0001273,Female,Married,0,Bachelor's Degree,Independent Contractor,2-5 years,Government,42761,15000,0,0,Good (670-739),705,None,1,85,HELOC,Primary Residence,100,360,20.0,Rural,Real Estate,Approved
NV0001274,Male,Married,2,High School,Full-time Employee,6-12 months,Education,43063,0,5000,2500,Fair (580-669),625,None,2,20,Debt Consolidation,Major Purchase,50,240,5.0,Urban,Business Assets,Rejected
NV0001275,Male,Domestic Partnership,1,Bachelor's Degree,Business Owner,6-12 months,Healthcare,29572,80000,0,200,Good (670-739),705,None,2,20,Home Purchase,Primary Residence,200,360,20.0,Urban,Real Estate,Approved
NV0001276,Male,Domestic Partnership,0,Master's Degree,Full-time Employee,2-5 years,Legal,18116,28000,0,200,Fair (580-669),625,None,1,85,Auto Loan,Investment Property,20,360,10.0,Urban,Real Estate,Approved
NV0001277,Male,Domestic Partnership,0,Associate Degree,Full-time Employee,1-2 years,Legal,83647,58000,5000,2000,Good (670-739),705,None,2,65,Auto Loan,Business Capital,25,120,10.0,Urban,Vehicle,Approved
NV0001278,Prefer not to say,Married,0,High School,Self-Employed,5-10 years,Education,74484,28000,12000,0,Good (670-739),705,None,0,20,Home Purchase,Business Capital,75,180,30.0,Urban,Investment Portfolio,Approved
NV0001279,Male,Married,3,Master's Degree,Full-time Employee,5-10 years,Finance,123263,42000,8000,800,Fair (580-669),625,None,0,85,Home Purchase,Medical,75,360,5.0,Semiurban,None (Unsecured),Approved
NV0001280,Male,Married,0,Bachelor's Degree,Full-time Employee,5-10 years,Other,17500,15000,5000,0,Very Good (740-799),770,None,2,45,HELOC,Investment Property,30,360,10.0,Suburban,Real Estate,Approved
NV0001281,Female,Married,4,Bachelor's Degree,Full-time Employee,1-2 years,Manufacturing,223899,42000,5000,1000,Fair (580-669),625,None,0,5,Personal Loan,Medical,50,360,10.0,Suburban,Real Estate,Approved
NV0001282,Female,Single,1,High School,Retired,1-2 years,Finance,39888,0,3000,800,Very Good (740-799),770,None,3,20,Auto Loan,Debt Consolidation,10,360,5.0,Rural,Real Estate,Approved
NV0001283,Female,Domestic Partnership,0,High School,Business Owner,10+ years,Technology,155350,80000,5000,4000,Very Good (740-799),770,None,0,20,Personal Loan,Investment Property,10,360,5.0,Urban,Business Assets,Approved
NV0001284,Male,Divorced,3,Bachelor's Degree,Full-time Employee,<6 months,Education,26593,0,0,2000,Fair (580-669),625,None,0,20,Home Purchase,Vacation Home,15,360,10.0,Urban,Vehicle,Rejected
NV0001285,Male,Married,1,Associate Degree,Government/Military,10+ years,Technology,97290,15000,0,0,Exceptional (800-850),825,None,3,45,Auto Loan,Primary Residence,100,360,25.0,Rural,Investment Portfolio,Approved
NV0001286,Male,Single,2,Bachelor's Degree,Business Owner,1-2 years,Healthcare,65326,0,5000,500,Very Good (740-799),770,None,0,20,Personal Loan,Investment Property,300,240,20.0,Urban,Real Estate,Approved
NV0001287,Male,Married,4,Bachelor's Degree,Self-Employed,10+ years,Finance,48114,28000,8000,4000,Very Good (740-799),770,Discharged 7+ years ago,3,5,Education Loan,Vacation Home,30,360,20.0,Suburban,Business Assets,Rejected
NV0001288,Male,Domestic Partnership,0,Associate Degree,Freelancer,2-5 years,Construction,26939,42000,0,2000,Very Good (740-799),770,None,3,65,Debt Consolidation,Investment Property,10,360,20.0,Suburban,Vehicle,Manual Review
NV0001289,Male,Divorced,0,Doctoral Degree,Full-time Employee,2-5 years,Other,84159,0,5000,1000,Very Good (740-799),770,None,2,20,HELOC,Major Purchase,150,360,20.0,Semiurban,None (Unsecured),Approved
NV0001290,Male,Single,2,Master's Degree,Full-time Employee,5-10 years,Education,18387,0,0,1000,Good (670-739),705,None,0,85,Debt Consolidation,Vacation Home,250,180,5.0,Rural,Real Estate,Rejected
NV0001291,Male,Single,0,Master's Degree,Self-Employed,5-10 years,Education,60431,0,8000,500,Fair (580-669),625,None,1,85,Debt Consolidation,Home Improvement,20,360,0.0,Urban,Vehicle,Approved
NV0001292,Male,Domestic Partnership,0,High School,Self-Employed,2-5 years,Other,74558,80000,3000,1000,Fair (580-669),625,None,2,85,Home Purchase,Business Capital,40,120,10.0,Rural,Business Assets,Approved
NV0001293,Female,Married,0,High School,Self-Employed,2-5 years,Legal,100719,15000,0,2500,Very Good (740-799),770,None,1,45,Debt Consolidation,Vacation Home,20,180,20.0,Urban,Investment Portfolio,Approved
NV0001294,Female,Married,0,Bachelor's Degree,Self-Employed,5-10 years,Government,386244,28000,5000,0,No History,300,None,1,5,Home Purchase,Debt Consolidation,20,360,0.0,Urban,Real Estate,Rejected
NV0001295,Female,Divorced,2,High School,Retired,<6 months,Healthcare,42825,0,5000,5000,Good (670-739),705,None,4,20,Home Purchase,Medical,100,84,0.0,Rural,None (Unsecured),Rejected
NV0001296,Male,Single,0,No Formal Education,Retired,<6 months,Finance,42659,0,8000,200,Very Good (740-799),770,None,1,5,Home Refinance,Vacation Home,600,360,5.0,Rural,Real Estate,Rejected
NV0001297,Male,Married,1,High School,Government/Military,2-5 years,Education,44275,58000,8000,800,Fair (580-669),625,Discharged 7+ years ago,4,20,Auto Loan,Investment Property,150,360,10.0,Rural,Real Estate,Rejected
NV0001298,Male,Single,1,Bachelor's Degree,Freelancer,6-12 months,Education,96502,0,0,0,Fair (580-669),625,None,0,45,Personal Loan,Home Improvement,800,480,10.0,Semiurban,Vehicle,Approved
NV0001299,Female,Married,1,Bachelor's Degree,Retired,5-10 years,Other,212616,58000,0,1000,Fair (580-669),625,None,0,5,Home Purchase,Business Capital,50,180,3.5,Rural,Vehicle,Approved
NV0001300,Female,Domestic Partnership,0,Bachelor's Degree,Full-time Employee,1-2 years,Construction,292425,15000,5000,500,Exceptional (800-850),825,Discharged 2-7 years ago,0,85,HELOC,Business Capital,300,360,5.0,Rural,Business Assets,Approved
NV0001301,Male,Married,2,High School,Full-time Employee,2-5 years,Other,209689,15000,8000,200,Good (670-739),705,None,0,65,Home Purchase,Home Improvement,25,360,5.0,Suburban,Real Estate,Approved
NV0001302,Non-binary,Widowed,0,Bachelor's Degree,Part-time Employee,1-2 years,Other,168464,0,0,7500,Poor (500-579),540,Active/Pending,2,20,Auto Loan,Vacation Home,20,120,0.0,Suburban,Vehicle,Rejected
NV0001303,Male,Married,2,Associate Degree,Government/Military,2-5 years,Manufacturing,376401,28000,0,800,Good (670-739),705,None,0,20,HELOC,Investment Property,150,360,10.0,Rural,Vehicle,Approved
NV0001304,Male,Married,3,Master's Degree,Self-Employed,6-12 months,Finance,53946,28000,0,800,Good (670-739),705,None,4,20,Home Purchase,Business Capital,40,360,0.0,Rural,Real Estate,Manual Review
NV0001305,Female,Single,1,High School,Business Owner,<6 months,Legal,224884,0,0,800,Good (670-739),705,None,0,65,Personal Loan,Home Improvement,40,180,20.0,Semiurban,None (Unsecured),Approved
NV0001306,Female,Married,1,Master's Degree,Full-time Employee,<6 months,Other,97310,42000,5000,0,Fair (580-669),625,None,0,45,HELOC,Major Purchase,150,360,10.0,Urban,None (Unsecured),Approved
NV0001307,Female,Married,1,Master's Degree,Full-time Employee,10+ years,Construction,31315,28000,0,500,Very Good (740-799),770,None,0,20,Home Purchase,Vacation Home,40,360,10.0,Urban,Vehicle,Approved
NV0001308,Female,Single,1,Associate Degree,Business Owner,1-2 years,Legal,16800,0,0,500,Good (670-739),705,None,0,20,Personal Loan,Vacation Home,100,120,3.5,Suburban,Real Estate,Rejected
NV0001309,Male,Married,3,Master's Degree,Full-time Employee,5-10 years,Retail,32724,58000,8000,800,Exceptional (800-850),825,None,0,20,Home Purchase,Medical,30,360,5.0,Suburban,None (Unsecured),Approved
NV0001310,Female,Married,3,High School,Full-time Employee,6-12 months,Finance,100839,15000,0,3000,Fair (580-669),625,None,0,85,Home Purchase,Business Capital,200,240,5.0,Rural,Real Estate,Approved
NV0001311,Male,Married,0,Doctoral Degree,Full-time Employee,6-12 months,Education,74116,80000,5000,200,Fair (580-669),625,None,1,5,Personal Loan,Business Capital,40,180,30.0,Semiurban,Real Estate,Approved
NV0001312,Female,Married,1,Bachelor's Degree,Full-time Employee,2-5 years,Retail,33291,15000,0,1500,Exceptional (800-850),825,None,0,5,Home Refinance,Business Capital,75,360,25.0,Urban,Real Estate,Approved
NV0001313,Male,Married,3,Associate Degree,Business Owner,2-5 years,Legal,105268,58000,3000,0,Good (670-739),705,None,0,65,Auto Loan,Vacation Home,10,360,0.0,Urban,Real Estate,Approved
NV0001314,Female,Single,4,Bachelor's Degree,Full-time Employee,10+ years,Legal,34084,0,0,500,Very Good (740-799),770,None,2,65,Home Refinance,Home Improvement,200,360,20.0,Semiurban,Business Assets,Approved
NV0001315,Male,Single,1,High School,Self-Employed,10+ years,Finance,125914,0,0,800,Exceptional (800-850),825,None,0,65,Debt Consolidation,Primary Residence,100,84,5.0,Semiurban,Vehicle,Approved
NV0001316,Female,Married,1,No Formal Education,Full-time Employee,5-10 years,Government,124051,28000,0,0,Very Good (740-799),770,None,0,20,Personal Loan,Investment Property,25,360,3.5,Suburban,None (Unsecured),Approved
NV0001317,Male,Married,0,High School,Freelancer,5-10 years,Manufacturing,296850,15000,5000,1000,Exceptional (800-850),825,None,0,45,Home Purchase,Debt Consolidation,25,360,20.0,Urban,Real Estate,Approved
NV0001318,Female,Single,3,Bachelor's Degree,Full-time Employee,2-5 years,Education,31481,0,0,500,Very Good (740-799),770,Discharged 7+ years ago,0,20,HELOC,Debt Consolidation,30,360,3.5,Semiurban,Vehicle,Approved
NV0001319,Male,Domestic Partnership,0,Bachelor's Degree,Independent Contractor,2-5 years,Retail,163979,15000,0,10000,Very Good (740-799),770,None,1,5,Auto Loan,Business Capital,100,360,10.0,Semiurban,None (Unsecured),Rejected
NV0001320,Male,Married,1,Doctoral Degree,Business Owner,10+ years,Other,42775,58000,5000,1500,Fair (580-669),625,None,0,20,Auto Loan,Investment Property,75,240,20.0,Suburban,Business Assets,Approved
NV0001321,Male,Married,0,Associate Degree,Full-time Employee,5-10 years,Healthcare,50936,0,0,200,Fair (580-669),625,None,2,5,Auto Loan,Primary Residence,30,60,20.0,Suburban,Investment Portfolio,Approved
NV0001322,Male,Single,0,Bachelor's Degree,Government/Military,5-10 years,Government,48562,0,8000,0,Good (670-739),705,None,3,20,HELOC,Medical,150,360,30.0,Semiurban,Real Estate,Approved
